"","logFC","logCPM","PValue","FDR"
"Potri.007G127300",2.1708776543045,5.77695570325197,4.51709106144461e-10,4.05124968894337e-09
"Potri.009G134000",-2.19566426932043,6.04136215652493,4.59080909102664e-10,4.11259981071136e-09
"Potri.016G142000",3.6112315146226,6.05019805591691,4.68952795998928e-10,4.19617877575919e-09
"Potri.003G170600",2.07940172901242,5.73947583514408,4.80230904987572e-10,4.29213303072033e-09
"Potri.013G062200",3.41619715134126,6.8582200896429,4.82268479409535e-10,4.3053725843481e-09
"Potri.001G140200",2.25405329947117,6.59516616005959,5.06350078163972e-10,4.51514931450362e-09
"Potri.001G448000",-2.41800768427041,6.48366901745302,5.29986477829324e-10,4.7204779498262e-09
"Potri.009G075300",-1.97427632415738,5.86740680357419,5.36210481150653e-10,4.76456703336271e-09
"Potri.011G139400",1.96591879334574,5.55788957690053,5.36741962479647e-10,4.76456703336271e-09
"Potri.010G150500",4.44145235161098,7.86852606822234,5.36783262673422e-10,4.76456703336271e-09
"Potri.T081600",2.1829405569748,5.28126643829699,5.3918832469875e-10,4.78043256949407e-09
"Potri.012G076700",-2.94803877208732,6.31188495420113,5.43553811651891e-10,4.8136230002124e-09
"Potri.018G034200",-2.58934223959871,5.03128248453264,5.60692416396258e-10,4.95406313117241e-09
"Potri.008G202800",-2.49081803777615,5.02723363888731,5.60692416396258e-10,4.95406313117241e-09
"Potri.009G048400",2.06593323639105,5.4505237574632,5.7549212716012e-10,5.07902971974838e-09
"Potri.014G103600",-2.11548224865402,5.40578863012405,5.77326975124765e-10,5.0894200312821e-09
"Potri.006G114700",3.30371583213989,7.2120908008924,6.13401304727232e-10,5.40128111329781e-09
"Potri.013G132300",2.6225062857131,7.94548010229946,6.14261836208331e-10,5.40271205937782e-09
"Potri.001G055100",-2.25593546837307,7.48163686341156,6.16210729733438e-10,5.41370153023474e-09
"Potri.016G066600",-2.34431817191092,6.49245493378475,6.96745029779148e-10,6.11429311847008e-09
"Potri.004G009600",-2.09799076503144,8.45616644877191,7.04207158166365e-10,6.1727784872114e-09
"Potri.008G187900",3.23084748650921,5.49053510859796,7.59779307903562e-10,6.65236633843164e-09
"Potri.T093900",2.35772614578944,6.88159533503291,7.63436219653323e-10,6.67683202273076e-09
"Potri.014G117000",4.91389318371179,5.74272353141481,7.64331699601176e-10,6.67711891073714e-09
"Potri.001G027100",-2.7854540663314,8.33097248055139,7.67906611274243e-10,6.70078598789475e-09
"Potri.006G131000",-2.107635141353,8.33565447435692,7.77963487187748e-10,6.78089796264996e-09
"Potri.010G064300",-1.88394385542725,5.63655412617809,7.82887977975792e-10,6.81614505009295e-09
"Potri.015G057800",-2.71059703216645,4.95546101027218,8.10397871280328e-10,7.04772980192106e-09
"Potri.008G072100",1.89135630057441,5.77292952573763,8.43562081056182e-10,7.32791302735673e-09
"Potri.008G070200",-2.29755606048338,6.22363367014734,8.73809073463481e-10,7.58215496480644e-09
"Potri.010G033400",-2.0052778750849,6.70803904550343,8.79374139100162e-10,7.62189903318617e-09
"Potri.014G022500",2.32720020766317,7.60904104296854,9.14009642874612e-10,7.91323784770637e-09
"Potri.016G033100",-2.06816687524559,5.43497319509846,9.25372211694988e-10,8.00266024415554e-09
"Potri.007G097500",2.22533708397889,7.23325978996739,9.27510011057119e-10,8.01219585444431e-09
"Potri.014G026100",-2.04642441853873,5.39305820321541,9.33488640746095e-10,8.05485181647132e-09
"Potri.019G058400",2.40116954463292,5.49044746159853,9.38893725771112e-10,8.09246930675769e-09
"Potri.005G180200",2.27152769746996,6.49075235351363,9.40321241672425e-10,8.09575796501064e-09
"Potri.014G122200",-3.16580565432587,5.19604007728734,9.82780474211891e-10,8.45191207822226e-09
"Potri.010G240800",2.07037717447354,6.86468261853901,9.97811990190993e-10,8.57165905003139e-09
"Potri.010G198800",-2.16384916268167,8.11878836814964,1.01747709680611e-09,8.73090103024314e-09
"Potri.006G232100",2.14957560579062,6.47230990202008,1.06756656792444e-09,9.15057058220946e-09
"Potri.011G122700",-2.41275653084217,9.72003040153254,1.11510397230572e-09,9.54746100182107e-09
"Potri.002G020400",-2.35497257400719,5.12039268441842,1.2192593722733e-09,1.04276989407683e-08
"Potri.014G124900",-1.86487953833197,5.57106228953606,1.27934876405494e-09,1.092953579888e-08
"Potri.001G135100",-2.67525769889609,7.12738126226422,1.28417896801881e-09,1.09587047546479e-08
"Potri.010G012100",2.97490876538236,10.5659825417293,1.33378188582297e-09,1.13694623306936e-08
"Potri.014G019300",3.86047749099028,6.0902421373806,1.33602071218078e-09,1.13760179453017e-08
"Potri.001G249900",-2.03190804779994,6.13862341934449,1.37115371965802e-09,1.16605161211212e-08
"Potri.009G062800",4.84015334006296,5.79890158915624,1.37244576050922e-09,1.16605161211212e-08
"Potri.005G021100",-2.15624633464276,5.91880613996592,1.37894712825559e-09,1.17029065490113e-08
"Potri.013G130000",1.89617627835127,5.82857200962327,1.38565246845238e-09,1.17469333031998e-08
"Potri.006G152700",-1.92708366461992,5.74581761864611,1.41029267814257e-09,1.19427410599819e-08
"Potri.006G087100",-2.26638255580911,9.21017003950789,1.43961381996051e-09,1.21777169032725e-08
"Potri.006G067400",2.78988212832887,8.86361786411937,1.45761554498021e-09,1.23165330984136e-08
"Potri.017G103200",2.50346605036797,6.42079382044878,1.47382320205892e-09,1.24399035811734e-08
"Potri.003G092100",3.52204881574396,6.8759387331985,1.47923920201301e-09,1.24720168012861e-08
"Potri.011G043300",2.31738693089466,7.33312401226967,1.48354223859038e-09,1.24894150095761e-08
"Potri.003G032800",2.26976315340906,5.28694764858027,1.48452994945866e-09,1.24894150095761e-08
"Potri.003G117200",-2.28929661902828,6.40918619320449,1.51800530526804e-09,1.27571781354774e-08
"Potri.012G044000",2.41399606255594,6.06929694749563,1.54472800157039e-09,1.29676732452872e-08
"Potri.003G071300",2.32410596010616,5.64400795644598,1.62705842541787e-09,1.36440218989538e-08
"Potri.019G038200",-2.35314087442439,9.49149181024909,1.63183671758271e-09,1.36692815953357e-08
"Potri.T106400",3.4681772427858,5.8394198306368,1.64176818966199e-09,1.37376062572798e-08
"Potri.003G070200",-2.46868899258928,7.4997397255637,1.68423127811267e-09,1.40776998840087e-08
"Potri.011G151500",3.11555887828024,6.32363175435736,1.70037966370199e-09,1.41973447648904e-08
"Potri.009G075600",-2.04903143571727,5.98068374715591,1.82124188783288e-09,1.51900993661924e-08
"Potri.003G046200",2.16854247844613,7.27914963479787,1.85487670643516e-09,1.54329981597524e-08
"Potri.001G162400",-2.48495913231189,5.04326020755438,1.85634641947409e-09,1.54329981597524e-08
"Potri.002G251600",-2.47609185467336,5.04230588882316,1.85634641947409e-09,1.54329981597524e-08
"Potri.011G126300",-1.99702792833885,6.38756290970857,1.85898530903638e-09,1.54383543904953e-08
"Potri.004G047600",2.38613643826807,6.18363490196165,1.87440649352526e-09,1.55497387565761e-08
"Potri.002G233400",-2.00288317843572,5.7946961200777,1.89559307479678e-09,1.57086620973523e-08
"Potri.001G175200",3.02795031243741,7.06570604576167,1.92457924672633e-09,1.59318110905473e-08
"Potri.010G035100",2.00598311692386,6.71154131714812,1.94162645865057e-09,1.60557572542259e-08
"Potri.T159100",2.39902150159626,5.11359739559618,1.94945240156934e-09,1.61032674366561e-08
"Potri.008G157000",-2.33772398510263,6.01446202767186,1.95381081119846e-09,1.6122063623322e-08
"Potri.001G189500",2.97958980336357,7.80914780266771,1.98889774210334e-09,1.63941091841106e-08
"Potri.002G024400",-2.43299966695663,6.92949705056734,1.99879384216519e-09,1.64581535514453e-08
"Potri.014G019500",2.36166375432643,9.28773419772284,2.02683501858144e-09,1.66713103547506e-08
"Potri.003G159700",-1.97471726563504,5.59933122696044,2.05504665278397e-09,1.68854151725562e-08
"Potri.007G002100",4.24675700184103,6.66541269195027,2.08795170251759e-09,1.71375887354042e-08
"Potri.009G013500",-2.01988929081558,7.03167791347698,2.1277433196286e-09,1.74456920486497e-08
"Potri.003G124600",-2.21329676458619,7.15939105917708,2.1331178210283e-09,1.74712507246128e-08
"Potri.005G209800",-1.98721855125115,6.07547241873882,2.15907825522781e-09,1.76651857245912e-08
"Potri.005G082200",3.13891504653518,5.72978487399006,2.16746396713377e-09,1.77150698052961e-08
"Potri.010G108800",2.26655183353938,5.99694899523065,2.25223817108558e-09,1.8388526839876e-08
"Potri.001G005500",-2.09066747930643,7.68538451897294,2.33252040487577e-09,1.90239282758045e-08
"Potri.006G204300",2.7820793663862,5.95118848708743,2.35644007264915e-09,1.91987854340047e-08
"Potri.002G113300",-2.39852655399946,7.47660867699223,2.3984044429935e-09,1.95201371070134e-08
"Potri.005G115900",2.5166759526979,4.92402471102681,2.40444436435117e-09,1.95487388446198e-08
"Potri.007G097000",2.03313474152415,5.32943699565785,2.44586019722721e-09,1.98645938368715e-08
"Potri.011G001600",-2.3832987603529,5.68967331634234,2.55407740209247e-09,2.07217600547125e-08
"Potri.008G069900",-2.2765406752855,7.98010118265973,2.58408137506755e-09,2.09432354377203e-08
"Potri.014G024700",-2.12586085254309,5.99327660647345,2.62546724288775e-09,2.12563979706603e-08
"Potri.010G076200",-2.39310096269168,7.93743177907662,2.64299887675402e-09,2.13759783762551e-08
"Potri.001G032400",4.86956231731844,6.22439622265156,2.73326021892476e-09,2.20829165913128e-08
"Potri.018G048100",3.03430068662312,5.90365467947893,3.1029299758019e-09,2.50434598672646e-08
"Potri.T106900",-2.48324978759174,5.02672250841898,3.1335176452203e-09,2.52376967471438e-08
"Potri.002G199800",2.38142177942035,5.02629130908093,3.1335176452203e-09,2.52376967471438e-08
"Potri.004G074000",3.33469346823531,7.9067554035305,3.38660942939478e-09,2.72477723321368e-08
"Potri.006G123900",-1.98852474492484,6.15325488066638,3.40588362388374e-09,2.73743917433647e-08
"Potri.004G062400",-1.86072750486612,5.74988951854611,3.41846865813737e-09,2.74470408858747e-08
"Potri.001G331500",3.00591083611628,6.57775695359741,3.48629753117601e-09,2.79626351205206e-08
"Potri.018G074300",-1.95158165261987,5.43047443764611,3.66621052892423e-09,2.93752272193308e-08
"Potri.012G094000",4.43278993284801,6.48152051285239,3.71565959290885e-09,2.97378853578023e-08
"Potri.006G100500",3.7825690389652,7.58194566310159,3.71915672175099e-09,2.97378853578023e-08
"Potri.001G079800",2.48510296058496,8.29041491667488,3.79161173266773e-09,3.0285938917284e-08
"Potri.002G257900",-2.33554857960257,10.1230019140538,3.81843723125411e-09,3.0468767185471e-08
"Potri.009G118800",-2.82198884323291,6.97328756837566,3.8504925854171e-09,3.06758175189191e-08
"Potri.019G054500",2.33519003734768,6.87926714330164,3.85231196749217e-09,3.06758175189191e-08
"Potri.005G127100",-2.02284505910234,5.35853045285524,3.89388731610971e-09,3.09562055912448e-08
"Potri.014G022900",-3.43603467322848,7.70591847606069,3.89552251238662e-09,3.09562055912448e-08
"Potri.016G143200",-2.10911269687559,5.22160896781416,3.91828245710597e-09,3.11051345825643e-08
"Potri.010G203900",-2.09816784479092,5.27207062938946,3.96164205350235e-09,3.14171203833076e-08
"Potri.001G037400",-2.04425742561319,7.21883279784459,3.99017844693212e-09,3.1611034983884e-08
"Potri.010G178100",2.14135556903034,6.58717417968506,4.02730479926969e-09,3.18725349144656e-08
"Potri.016G001600",2.09380762478816,6.0978271023284,4.07321994701924e-09,3.21773147984463e-08
"Potri.012G090900",-2.02310052838707,5.45053921316489,4.07442080945537e-09,3.21773147984463e-08
"Potri.009G099800",-2.01830680927237,10.6461225093833,4.07828757329144e-09,3.21773147984463e-08
"Potri.018G131700",-1.93384764838759,6.61869617250989,4.17929513954742e-09,3.29406765581436e-08
"Potri.001G073100",2.01875861160547,5.66057032894656,4.21880611005881e-09,3.3218269879812e-08
"Potri.018G062700",-1.96958703297316,6.81598624329542,4.33302698276188e-09,3.40829561448953e-08
"Potri.014G077900",2.06478886250901,6.42484422272024,4.33746315841003e-09,3.40832130417194e-08
"Potri.003G051300",-2.02088076581736,6.56713268572997,4.42031454871239e-09,3.46990208996287e-08
"Potri.014G141400",2.5077464057947,4.95981334781161,4.7431359443743e-09,3.71954125729048e-08
"Potri.019G120900",-2.55172564330802,5.73487990406787,4.84227658379405e-09,3.79344339661598e-08
"Potri.013G156200",-1.79499089288595,5.71787177827595,4.95018759540634e-09,3.87405985727453e-08
"Potri.009G119700",-2.25388691357741,8.25762238792426,5.06776075128287e-09,3.96206749645752e-08
"Potri.001G237200",-2.00254034389832,8.89910398284742,5.07927204627081e-09,3.96706010475641e-08
"Potri.001G235700",2.40057581773999,5.23394516984207,5.15636106880681e-09,4.02320914037951e-08
"Potri.007G094100",2.13980443524205,5.61369694374238,5.21547103634872e-09,4.06523120053767e-08
"Potri.003G117000",-1.86667609847359,5.49559472345011,5.23603195581776e-09,4.07305400382206e-08
"Potri.012G039400",-1.86491460289461,5.49531772811185,5.23603195581776e-09,4.07305400382206e-08
"Potri.001G257100",-1.89460397578788,5.946996305257,5.63351055116156e-09,4.37784856084242e-08
"Potri.011G058400",-2.09113233947031,6.4428948959378,5.64603353652748e-09,4.38317949575955e-08
"Potri.005G081300",3.90838112499086,6.09279118613963,5.66097255127419e-09,4.3903735016896e-08
"Potri.T173200",2.07947728941497,6.99193016694131,5.68150892766129e-09,4.40188979980965e-08
"Potri.014G136300",-2.07738785821505,5.5359736365171,5.70848022611113e-09,4.41836369501002e-08
"Potri.016G056800",-1.87333096631056,5.4250083523198,5.81167233645436e-09,4.49374064776791e-08
"Potri.008G086700",3.62868962430568,5.88579108679124,5.82555137399764e-09,4.49997680985446e-08
"Potri.004G185300",2.92416907603678,6.84484628139905,5.89654242291758e-09,4.55027301628934e-08
"Potri.015G038700",-2.12826467364142,5.76528654389217,5.94645459900906e-09,4.58421898369822e-08
"Potri.009G114800",3.49081283300713,6.0643429877539,5.9798146208326e-09,4.60534976768601e-08
"Potri.008G075200",2.09614798944882,7.82341498360333,6.00154544983432e-09,4.61749123078704e-08
"Potri.006G095000",-1.72589020075862,5.69097775299489,6.10883319617327e-09,4.69536930867737e-08
"Potri.007G002500",2.41469299630698,6.17949222035214,6.14632231373679e-09,4.71949749090504e-08
"Potri.005G067300",2.01769917541882,5.33141454463418,6.23925269932926e-09,4.78610662961432e-08
"Potri.007G138300",-2.16040608952919,5.15565820861411,6.27324125798753e-09,4.80231887141103e-08
"Potri.012G142300",-2.15294065687355,5.16055240970158,6.27324125798753e-09,4.80231887141103e-08
"Potri.010G119400",-1.97201359896944,5.92086235983715,6.27900090163819e-09,4.80231887141103e-08
"Potri.008G111200",2.00575342558878,6.12603431012877,6.32500689580538e-09,4.83272984931231e-08
"Potri.013G152400",-2.48180555528939,6.40435127671168,6.39142875195099e-09,4.87866455030578e-08
"Potri.001G105200",2.12078007885225,6.41607519784745,6.66738876658438e-09,5.08429448801607e-08
"Potri.001G301900",2.34459853698614,7.61755974964324,6.72490879224307e-09,5.1231096507836e-08
"Potri.016G125500",-2.00600683547436,6.5085122443427,6.75328586769213e-09,5.13966889045596e-08
"Potri.003G177700",-2.0111833816174,7.33464134382364,6.91082153570024e-09,5.25439672753633e-08
"Potri.006G005600",-2.49213550372051,7.57881639225244,7.27917884730932e-09,5.52903280453132e-08
"Potri.006G020900",-2.16591549075705,6.00361600662306,7.31657362709704e-09,5.55198822291481e-08
"Potri.002G078600",-2.75455188781751,6.16075746992383,7.32879652063223e-09,5.55581636333922e-08
"Potri.007G003000",-1.95317874505127,6.47847773901118,7.40594891216053e-09,5.60881062427813e-08
"Potri.006G092300",2.78745127903265,6.55284012178973,7.4675268817589e-09,5.6499176993953e-08
"Potri.010G162400",-1.87496641252387,5.63551917107827,7.57594069397612e-09,5.72634579798586e-08
"Potri.010G183600",-1.95745130624689,6.16651107573178,7.60301559392312e-09,5.74120397043561e-08
"Potri.006G224800",-2.03307470698842,7.01575209427497,7.65013296589459e-09,5.77115293918364e-08
"Potri.014G086300",2.9433239290529,8.18105642237236,7.73539981967752e-09,5.82979499555054e-08
"Potri.010G184000",-2.09094940423633,8.74234530354267,7.90162667602898e-09,5.94927922883894e-08
"Potri.008G219900",-1.93131700774897,6.31078887238496,7.92694881510805e-09,5.96254458978973e-08
"Potri.005G078900",-1.82208876943727,5.71931517735216,8.01339509532965e-09,6.02171631435452e-08
"Potri.017G103100",2.21581761026836,5.34001248060107,8.10731391065045e-09,6.08638309102177e-08
"Potri.014G013600",-1.85293401869832,5.47772456214246,8.20120559142876e-09,6.14618516767519e-08
"Potri.011G052400",-1.85952289098033,5.74960293890882,8.20285436461042e-09,6.14618516767519e-08
"Potri.008G025700",-2.75252728854103,4.74422369575476,8.46860145079695e-09,6.3391658828983e-08
"Potri.003G141100",-1.8733152787416,5.45174566188488,8.71322646695701e-09,6.51597805355046e-08
"Potri.019G034800",-3.191408417366,7.55174025419387,8.74230791320292e-09,6.53141537144697e-08
"Potri.007G039100",2.11914126629995,5.61774267484456,8.80927084026688e-09,6.57509703989061e-08
"Potri.001G358200",-2.08393146720757,6.70389143976926,8.89422682978948e-09,6.63211133550776e-08
"Potri.006G085200",2.75310719175604,9.69298808488987,9.07420581755841e-09,6.75980298632359e-08
"Potri.018G108700",-1.77878636411037,5.6112514769655,9.18988045454131e-09,6.83345038350411e-08
"Potri.014G024400",-1.89848430571786,5.40198400196908,9.19072590339506e-09,6.83345038350411e-08
"Potri.013G102200",-1.96301683939333,9.25594769186924,9.5010695852885e-09,7.05741637141392e-08
"Potri.001G164900",-1.93005089193817,5.36898083554746,9.61695647587896e-09,7.1366484298469e-08
"Potri.002G059000",-1.94744697056379,7.3658467786509,9.66780475161739e-09,7.16751041930255e-08
"Potri.003G081200",2.59694490505414,9.54346473360991,9.72785204286395e-09,7.20512677624564e-08
"Potri.006G131400",-2.01000113659365,5.32608715529554,9.97321748003279e-09,7.37275103108442e-08
"Potri.011G143400",-1.93329835069602,5.32685005116702,9.97321748003279e-09,7.37275103108442e-08
"Potri.006G102800",3.19645751672128,6.50371075405165,1.01856643064153e-08,7.52261848584486e-08
