,logFC,logCPM,PValue,FDR
Potri.012G085700,-0.1083884,7.03845,0.5269229,0.6621554
Potri.003G155400,0.1112822,6.797141,0.5271113,0.6622855
Potri.015G041600,-0.07409433,8.354163,0.5293762,0.6647063
Potri.016G100400,-0.1158804,6.816736,0.5298276,0.6647063
Potri.008G182000,0.1984048,5.590452,0.5298902,0.6647063
Potri.018G143100,-0.1957681,5.589024,0.5298902,0.6647063
Potri.011G046500,0.1896635,5.589599,0.5298902,0.6647063
Potri.014G070200,0.1872177,5.587825,0.5298902,0.6647063
Potri.001G028400,0.1864171,5.585477,0.5298902,0.6647063
Potri.010G089600,-0.1835366,5.585198,0.5298902,0.6647063
Potri.017G133700,-0.1829172,5.594152,0.5298902,0.6647063
Potri.003G066000,-0.1804746,5.588396,0.5298902,0.6647063
Potri.007G047600,0.1395607,6.269952,0.5309224,0.6658939
Potri.007G026900,0.1114411,6.824414,0.5311684,0.6660328
Potri.006G163900,0.1682827,5.953354,0.5312039,0.6660328
Potri.006G280000,-0.1326192,6.565021,0.5314977,0.6661871
Potri.009G104300,0.1258502,6.566424,0.5314977,0.6661871
Potri.014G053300,-0.06447491,8.894504,0.5316178,0.6662305
Potri.001G295900,0.0735981,8.652138,0.5325524,0.6672946
Potri.002G212600,-0.1771019,5.618015,0.5331749,0.66786
Potri.002G253200,-0.1747463,5.606858,0.5331749,0.66786
Potri.016G092100,0.1557842,5.975828,0.5337046,0.6682016
Potri.006G251600,0.1555604,5.971771,0.5337046,0.6682016
Potri.014G079400,0.1505394,5.964421,0.5337046,0.6682016
Potri.001G346100,0.1403245,6.295952,0.5348644,0.6695462
Potri.001G018500,0.1631898,5.98201,0.5361661,0.6703828
Potri.019G061600,-0.160905,5.989365,0.5361661,0.6703828
Potri.010G247900,-0.1552002,5.985017,0.5361661,0.6703828
Potri.004G076600,-0.1513523,5.984282,0.5361661,0.6703828
Potri.001G211700,0.1485103,5.989413,0.5361661,0.6703828
Potri.013G047500,-0.188329,5.631768,0.5363922,0.6703828
Potri.008G105000,-0.1788403,5.632706,0.5363922,0.6703828
Potri.004G094100,0.1775129,5.625747,0.5363922,0.6703828
Potri.014G020200,0.1738737,5.626579,0.5363922,0.6703828
Potri.014G131000,0.1718265,5.627091,0.5363922,0.6703828
Potri.019G131900,-0.06539469,8.680511,0.5377433,0.6719637
Potri.013G046900,-0.2286903,5.245281,0.5384855,0.6724602
Potri.006G150900,-0.2125725,5.242721,0.5384855,0.6724602
Potri.008G191600,-0.1958953,5.251064,0.5384855,0.6724602
Potri.006G150600,-0.1931863,5.243405,0.5384855,0.6724602
Potri.002G034100,-0.1505229,6.008528,0.5385894,0.6724823
Potri.002G061500,-0.09162004,7.661557,0.5387574,0.6725845
Potri.012G006700,-0.1679789,5.652657,0.5395444,0.6733514
Potri.005G183600,0.1640971,5.647313,0.5395444,0.6733514
Potri.007G137600,-0.1088941,6.890898,0.5402467,0.67412
Potri.010G219900,-0.1245699,6.338947,0.540597,0.6744492
Potri.001G253500,-0.1473965,6.015809,0.5409753,0.6748133
Potri.006G145100,-0.1200854,6.637892,0.5423895,0.6762113
Potri.001G007900,0.1758837,5.674877,0.5426335,0.6762113
Potri.006G132300,0.1745707,5.665446,0.5426335,0.6762113
Potri.005G170800,-0.1691483,5.675994,0.5426335,0.6762113
Potri.002G088900,0.1671651,5.664844,0.5426335,0.6762113
Potri.016G109500,-0.2316298,5.272472,0.5427029,0.6762113
Potri.004G146900,-0.1877851,5.271178,0.5427029,0.6762113
Potri.001G050400,-0.151592,6.04068,0.5433249,0.6768781
Potri.018G083700,-0.116874,6.653076,0.5438848,0.6774675
Potri.015G126300,0.1331753,6.357727,0.5443039,0.677773
Potri.004G108900,-0.1316225,6.361158,0.5443039,0.677773
Potri.011G129100,-0.1109426,8.174778,0.5447409,0.678209
Potri.001G369400,-0.1516769,6.055354,0.545639,0.6791103
Potri.001G344900,-0.1424013,6.050436,0.545639,0.6791103
Potri.002G239000,-0.2308662,5.299438,0.5468075,0.6801306
Potri.014G049800,-0.2114169,5.304623,0.5468075,0.6801306
Potri.016G057100,-0.2063027,5.29711,0.5468075,0.6801306
Potri.008G148300,-0.2034235,5.290996,0.5468075,0.6801306
Potri.010G194200,-0.08677896,7.354531,0.5474728,0.6808494
Potri.005G249700,0.1503888,6.065751,0.5479185,0.6809752
Potri.006G261700,0.1451105,6.062469,0.5479185,0.6809752
Potri.009G007600,-0.1299772,6.386265,0.5479231,0.6809752
Potri.001G275400,-0.1266724,6.388178,0.5479231,0.6809752
Potri.008G002500,-0.08822169,7.471007,0.5481563,0.6811565
Potri.002G235000,0.1203168,6.677948,0.5482849,0.6812038
Potri.010G173600,0.1798661,5.712691,0.5486311,0.6812038
Potri.002G216200,0.1772331,5.705847,0.5486311,0.6812038
Potri.006G043200,-0.1725685,5.706235,0.5486311,0.6812038
Potri.002G096900,-0.1613356,5.713969,0.5486311,0.6812038
Potri.008G017300,0.07296768,8.083368,0.5487414,0.6812233
Potri.012G086600,-0.1019885,6.950009,0.5488215,0.6812233
Potri.005G162600,-0.06491682,8.564212,0.549314,0.6817262
Potri.004G118800,0.05691937,9.127301,0.5496574,0.6819895
Potri.001G377200,0.1275475,6.398704,0.549701,0.6819895
Potri.001G298200,0.1564673,6.078943,0.5501643,0.6821303
Potri.016G078200,0.141951,6.074037,0.5501643,0.6821303
Potri.T071300,0.1359013,6.079556,0.5501643,0.6821303
Potri.001G294400,0.135386,6.081749,0.5501643,0.6821303
Potri.001G072800,-0.1907681,5.332538,0.5508042,0.6828152
Potri.017G078000,-0.0814611,7.745179,0.5512688,0.6832824
Potri.006G021200,-0.1849766,5.734328,0.5515433,0.6832969
Potri.010G182800,-0.1736367,5.72962,0.5515433,0.6832969
Potri.014G047200,0.1637791,5.725658,0.5515433,0.6832969
Potri.009G116000,0.08239458,7.590186,0.5516705,0.6832976
Potri.016G078100,0.08326271,7.728944,0.551719,0.6832976
Potri.017G047200,0.1318852,6.092326,0.5523773,0.6840042
Potri.009G004500,0.1735736,5.744931,0.5544002,0.6860512
Potri.018G149400,-0.1672002,5.746954,0.5544002,0.6860512
Potri.003G018900,-0.1669404,5.752088,0.5544002,0.6860512
Potri.002G170100,0.1543426,5.754786,0.5544002,0.6860512
Potri.007G008700,-0.1494729,6.110116,0.554558,0.6860512
Potri.017G081400,-0.1316997,6.112201,0.554558,0.6860512
Potri.007G097000,-0.1849419,5.350167,0.5546977,0.6861151
Potri.009G149900,0.1461262,6.122558,0.5567075,0.6883827
Potri.011G114800,0.1380732,6.129678,0.5567075,0.6883827
Potri.009G131600,0.1719924,5.771912,0.5572035,0.6887777
Potri.018G090800,0.1511677,5.766297,0.5572035,0.6887777
Potri.009G043300,-0.1175899,6.455264,0.5582881,0.690009
Potri.014G122500,0.2082821,5.373143,0.5584921,0.6900426
Potri.015G045800,-0.1897454,5.364248,0.5584921,0.6900426
Potri.006G103700,-0.1146545,6.755506,0.5594278,0.6910892
Potri.010G199500,-0.1520849,5.787554,0.5599549,0.6915213
Potri.002G013900,-0.1410272,5.789697,0.5599549,0.6915213
Potri.010G026000,0.1385696,6.154116,0.5609152,0.6925975
Potri.019G051400,0.09754559,7.030758,0.5613844,0.6930672
Potri.004G224400,-0.2006159,5.402297,0.5621918,0.6934054
Potri.010G115800,0.1916907,5.39963,0.5621918,0.6934054
Potri.006G036400,0.187961,5.399391,0.5621918,0.6934054
Potri.012G127100,0.1796443,5.394539,0.5621918,0.6934054
Potri.008G020200,0.1767986,5.397938,0.5621918,0.6934054
Potri.T041500,0.169487,5.393565,0.5621918,0.6934054
Potri.007G029600,-0.102185,6.782504,0.5634003,0.6947861
Potri.001G224100,-0.08742972,7.299943,0.5646022,0.6960872
Potri.012G057500,0.09665153,7.054912,0.5646338,0.6960872
Potri.001G222600,0.139528,6.18447,0.5650061,0.6962582
Potri.007G000600,0.1365474,6.175848,0.5650061,0.6962582
Potri.009G164300,-0.1708428,5.826131,0.5653081,0.6962582
Potri.002G153900,0.1628045,5.819091,0.5653081,0.6962582
Potri.015G128600,-0.1624315,5.831778,0.5653081,0.6962582
Potri.008G167800,-0.1469323,5.82154,0.5653081,0.6962582
Potri.005G094800,-0.1982422,5.423139,0.5658004,0.6966446
Potri.012G045500,0.1955413,5.423632,0.5658004,0.6966446
Potri.001G391400,-0.1223432,6.513183,0.5664051,0.697279
Potri.001G042200,0.0870159,7.376844,0.5669303,0.6978026
Potri.018G086100,-0.1343505,6.197272,0.5670094,0.6978026
Potri.017G098100,-0.1634216,5.847476,0.5679129,0.698584
Potri.003G163200,-0.1510303,5.838245,0.5679129,0.698584
Potri.006G236500,0.1504882,5.842607,0.5679129,0.698584
Potri.007G123300,-0.04639445,9.929531,0.5688511,0.6996276
Potri.011G154800,0.1274325,6.206653,0.5689854,0.6996825
Potri.019G035000,-0.1912066,5.450515,0.5693218,0.6997652
Potri.006G061800,0.1857191,5.449595,0.5693218,0.6997652
Potri.009G069800,0.1778399,5.436782,0.5693218,0.6997652
Potri.001G190300,0.1180487,6.535134,0.5695297,0.6999104
Potri.003G119600,-0.1599597,5.859581,0.5704717,0.7008473
Potri.003G012400,0.1462983,5.866014,0.5704717,0.7008473
Potri.010G100400,0.08619288,7.323429,0.5705781,0.7008675
Potri.001G436700,0.071735,8.114807,0.5708778,0.7011253
Potri.002G146400,-0.07255799,8.093552,0.5714873,0.7017634
Potri.010G065100,0.1165214,6.559594,0.5725881,0.7029395
Potri.008G145700,0.1775615,5.458668,0.5727592,0.7029395
Potri.016G000400,-0.1212498,6.241285,0.5728581,0.7029395
Potri.009G124900,-0.1199388,6.239745,0.5728581,0.7029395
Potri.014G044000,-0.08648863,7.118702,0.5729604,0.7029395
Potri.019G003100,-0.1412892,5.878391,0.5729858,0.7029395
Potri.004G157200,0.06521554,8.373673,0.5734699,0.7034228
Potri.012G017500,-0.1176792,6.570904,0.5740932,0.7040766
Potri.008G144200,-0.1320793,6.256665,0.574756,0.7046678
Potri.009G056800,-0.1281894,6.246624,0.574756,0.7046678
Potri.012G043900,-0.08991454,7.13058,0.574969,0.7048182
Potri.014G091200,-0.07412918,7.88469,0.5751137,0.7048848
Potri.018G003100,0.1373718,5.893312,0.5754565,0.7051942
Potri.017G060200,-0.1792209,5.491505,0.576116,0.705559
Potri.002G247500,-0.1614708,5.492187,0.576116,0.705559
Potri.002G140300,0.1570763,5.491279,0.576116,0.705559
Potri.018G020400,0.154407,5.488889,0.576116,0.705559
Potri.015G007100,-0.06765965,8.167918,0.5767964,0.7062813
Potri.004G082800,0.1141598,6.59262,0.5770566,0.7063782
Potri.004G225700,0.1094063,6.591063,0.5770566,0.7063782
Potri.001G270400,-0.06905374,8.862027,0.5774352,0.7067306
Potri.010G119500,-0.1544349,5.915246,0.5778851,0.7070594
Potri.006G104500,0.1519147,5.913654,0.5778851,0.7070594
Potri.008G053300,-0.1225018,6.278058,0.5784774,0.7074978
Potri.004G214700,-0.1101717,6.603387,0.5785155,0.7074978
Potri.003G142700,-0.106088,6.604086,0.5785155,0.7074978
Potri.001G273000,-0.1821219,5.517253,0.5793953,0.7082407
Potri.001G184100,0.1627061,5.50765,0.5793953,0.7082407
Potri.010G238600,-0.1571883,5.517387,0.5793953,0.7082407
Potri.T175500,0.1459015,5.930232,0.5802726,0.7089797
Potri.019G118400,-0.1419472,5.929802,0.5802726,0.7089797
Potri.007G023400,-0.1364568,5.929229,0.5802726,0.7089797
Potri.002G183200,-0.07661914,7.963165,0.5813387,0.710171
Potri.013G093700,-0.08181372,7.362379,0.5818783,0.7107189
Potri.001G345300,-0.1815674,5.533792,0.5826001,0.711291
Potri.001G101900,-0.1620416,5.537411,0.5826001,0.711291
Potri.004G217400,0.1470349,5.950123,0.5826203,0.711291
Potri.009G113000,-0.09804013,6.93249,0.5840565,0.7129328
Potri.005G070100,0.1500685,5.962385,0.5849292,0.7135514
Potri.006G050700,-0.1494784,5.960058,0.5849292,0.7135514
Potri.009G076200,0.1385136,5.962538,0.5849292,0.7135514
Potri.013G106800,0.1337761,5.963447,0.5849292,0.7135514
Potri.017G140800,0.07328544,7.919236,0.5850475,0.7135842
Potri.018G091300,-0.170937,5.556646,0.5857329,0.7139736
Potri.011G052800,-0.1700189,5.554261,0.5857329,0.7139736
Potri.018G111100,-0.1684914,5.565722,0.5857329,0.7139736
Potri.006G149100,0.1630033,5.552534,0.5857329,0.7139736
Potri.002G025200,-0.1500001,5.979677,0.5872004,0.7155387
Potri.008G133900,0.1450864,5.981423,0.5872004,0.7155387
Potri.006G126300,0.1255941,6.339186,0.5873719,0.7156359
Potri.016G040900,-0.08054138,7.7662,0.5881519,0.7164742
Potri.012G037900,-0.09693505,6.673488,0.5883238,0.7165718
Potri.004G161300,-0.1657106,5.586399,0.5887966,0.7167
Potri.001G111400,0.1649859,5.569091,0.5887966,0.7167
Potri.002G202700,0.1547879,5.57219,0.5887966,0.7167
Potri.001G116000,0.1509928,5.582359,0.5887966,0.7167
Potri.005G164600,-0.1294112,5.999006,0.5894349,0.717365
Potri.016G113300,0.1402928,6.006482,0.5916337,0.7197864
Potri.005G033700,0.1802034,5.598398,0.5917936,0.7197864
Potri.016G061700,-0.1635565,5.610739,0.5917936,0.7197864
Potri.014G141700,0.1602038,5.598468,0.5917936,0.7197864
Potri.009G045100,0.1190999,6.37754,0.5924471,0.7203566
Potri.010G251000,0.1158723,6.380962,0.5924471,0.7203566
Potri.013G047900,-0.1065545,6.714177,0.5936317,0.7216845
Potri.005G157500,-0.1337345,6.023696,0.5937977,0.7217737
Potri.017G110600,-0.1219223,6.391062,0.5940979,0.7217777
Potri.001G332200,0.1166352,6.386386,0.5940979,0.7217777
Potri.005G229000,0.1154811,6.38708,0.5940979,0.7217777
Potri.014G089200,0.1738933,5.621084,0.5947263,0.7217777
Potri.006G026900,-0.1713049,5.621553,0.5947263,0.7217777
Potri.010G037200,0.1617305,5.620026,0.5947263,0.7217777
Potri.010G067500,0.1587761,5.627289,0.5947263,0.7217777
Potri.013G009400,-0.1525335,5.624264,0.5947263,0.7217777
Potri.002G068900,0.1419973,5.623247,0.5947263,0.7217777
Potri.017G108000,0.1377654,5.620242,0.5947263,0.7217777
Potri.018G082500,0.09030409,7.012807,0.5949255,0.7219071
Potri.001G262100,0.05805454,8.647923,0.5955995,0.7226125
Potri.014G132300,-0.1177983,6.418826,0.5973405,0.7243599
Potri.001G162200,-0.09972081,6.738996,0.5974814,0.7243599
Potri.001G098600,-0.1501519,5.643906,0.5975969,0.7243599
Potri.009G139000,0.1471104,5.644532,0.5975969,0.7243599
Potri.019G035300,0.144667,5.644636,0.5975969,0.7243599
Potri.018G129900,0.1364956,5.642278,0.5975969,0.7243599
Potri.009G149300,-0.1250742,6.054069,0.5980249,0.7247661
Potri.005G176500,-0.1272851,6.071011,0.6000898,0.7269304
Potri.003G217800,-0.1548251,5.670125,0.6004076,0.7269304
Potri.001G244400,0.1543203,5.663122,0.6004076,0.7269304
Potri.006G093000,0.1528686,5.667951,0.6004076,0.7269304
Potri.007G105500,-0.1522885,5.664184,0.6004076,0.7269304
Potri.018G094200,0.1082925,6.438729,0.6005069,0.7269304
Potri.003G009500,0.1022508,6.439385,0.6005069,0.7269304
Potri.017G046800,-0.06372881,8.799377,0.6005564,0.7269304
Potri.013G059300,-0.1031369,6.450478,0.6020625,0.7286404
Potri.005G157700,-0.07697108,7.563737,0.6022997,0.7288145
Potri.007G002500,0.1664587,5.682836,0.6031605,0.7296296
Potri.017G016100,0.1565717,5.674955,0.6031605,0.7296296
Potri.001G115200,-0.140293,6.104274,0.6041264,0.7305715
Potri.002G195900,-0.1304591,6.105099,0.6041264,0.7305715
Potri.001G341100,0.07595488,7.46176,0.6042313,0.730585
Potri.012G034300,0.1515467,5.699536,0.6058575,0.7322108
Potri.009G060200,0.1461057,5.704539,0.6058575,0.7322108
Potri.015G099000,-0.1413174,5.703234,0.6058575,0.7322108
Potri.016G052800,0.1255274,6.111878,0.6060996,0.7323899
Potri.003G128500,0.0960993,6.485545,0.606623,0.7329088
Potri.001G122400,-0.1044432,6.498519,0.6081088,0.7345902
Potri.001G285500,-0.1599087,5.726953,0.6085004,0.7348356
Potri.007G080800,0.1583837,5.71819,0.6085004,0.7348356
Potri.018G023800,0.1217682,6.141194,0.6099594,0.7362555
Potri.015G076100,0.1215955,6.145188,0.6099594,0.7362555
Potri.016G002200,0.117158,6.146108,0.6099594,0.7362555
Potri.006G225100,-0.1905372,5.253212,0.6101495,0.7362572
Potri.010G151500,-0.1853614,5.264951,0.6101495,0.7362572
Potri.008G118500,-0.09483565,6.84326,0.6107188,0.7368301
Potri.010G073700,0.1078464,6.519994,0.6110309,0.7369372
Potri.008G003200,0.09735286,6.518408,0.6110309,0.7369372
Potri.001G038000,-0.153634,5.746394,0.611091,0.7369372
Potri.009G098000,-0.122858,6.155624,0.6118474,0.7377353
Potri.008G007500,0.1373756,5.755448,0.6136311,0.7395218
Potri.007G047800,-0.1346921,5.757859,0.6136311,0.7395218
Potri.013G078800,-0.1236873,5.762002,0.6136311,0.7395218
Potri.018G103100,-0.1262085,6.175329,0.6137083,0.7395218
Potri.006G265100,-0.1594599,5.283832,0.6138168,0.7395383
Potri.015G039500,-0.1237246,6.18939,0.6155429,0.7415034
Potri.014G169100,-0.1450931,5.782196,0.6161222,0.7417581
Potri.002G213600,0.1439451,5.772366,0.6161222,0.7417581
Potri.016G110800,0.1322057,5.775908,0.6161222,0.7417581
Potri.019G050000,-0.07925178,7.18151,0.6161347,0.7417581
Potri.T161500,0.06478245,8.133623,0.6163637,0.7419192
Potri.002G085400,0.1783381,5.314502,0.6173828,0.7427237
Potri.014G149600,-0.1603593,5.31919,0.6173828,0.7427237
Potri.006G221500,-0.1527217,5.311742,0.6173828,0.7427237
Potri.004G131900,-0.08958709,6.892514,0.6174129,0.7427237
Potri.001G110000,0.09880863,6.572924,0.6180607,0.7433883
Potri.001G317500,-0.1408474,5.80311,0.6185659,0.7437667
Potri.008G138400,0.1220304,5.798098,0.6185659,0.7437667
Potri.006G147500,-0.09543026,6.587993,0.6194216,0.744566
Potri.005G145900,-0.0929022,6.585575,0.6194216,0.744566
Potri.016G087200,0.07957021,7.205608,0.6196465,0.7447215
Potri.017G129400,0.08035801,6.920717,0.6206336,0.7457108
Potri.009G088600,-0.1777754,5.344669,0.6208521,0.7457108
Potri.001G449000,0.1670084,5.333507,0.6208521,0.7457108
Potri.002G026600,-0.164606,5.333951,0.6208521,0.7457108
Potri.001G325900,0.1321768,5.808538,0.6209637,0.7457301
Potri.002G221500,-0.0873199,6.929774,0.6216893,0.7464866
Potri.016G084800,-0.04664125,9.331091,0.6218401,0.7465526
Potri.001G226400,-0.1060714,6.243817,0.6226291,0.7472698
Potri.001G150200,-0.1036778,6.245345,0.6226291,0.7472698
Potri.005G004000,0.131959,5.840362,0.623317,0.7478654
Potri.016G049000,0.1222452,5.829888,0.623317,0.7478654
Potri.002G259900,0.1705114,5.362982,0.6242289,0.7483839
Potri.005G215900,-0.1576243,5.365387,0.6242289,0.7483839
Potri.001G026300,0.1538059,5.360852,0.6242289,0.7483839
Potri.007G100900,0.1471359,5.363332,0.6242289,0.7483839
Potri.016G053700,-0.1447978,5.364521,0.6242289,0.7483839
Potri.015G079800,0.1406054,5.849085,0.6256272,0.7498297
Potri.018G111200,0.119651,5.852244,0.6256272,0.7498297
Potri.006G007400,0.1128959,6.268523,0.6260289,0.7500807
Potri.009G140200,0.1128911,6.265046,0.6260289,0.7500807
Potri.006G116800,0.05899707,8.319056,0.626174,0.7501394
Potri.007G046200,-0.1851463,5.387488,0.6275174,0.7513618
Potri.008G049700,-0.1693654,5.392374,0.6275174,0.7513618
Potri.002G219300,-0.1419287,5.384465,0.6275174,0.7513618
Potri.002G009000,0.04503835,9.729275,0.6275798,0.7513618
Potri.007G026300,-0.1415736,5.867055,0.6278954,0.7516244
Potri.010G222000,-0.1185825,5.884899,0.6301231,0.7540812
Potri.013G074500,-0.08501765,7.399585,0.6304939,0.7540812
Potri.003G093800,0.179034,5.406869,0.6307213,0.7540812
Potri.001G450900,0.1760363,5.408441,0.6307213,0.7540812
Potri.009G096200,0.1702199,5.414067,0.6307213,0.7540812
Potri.006G228600,-0.1637449,5.417073,0.6307213,0.7540812
Potri.015G012200,0.1590194,5.416928,0.6307213,0.7540812
Potri.006G223500,-0.1484661,5.407137,0.6307213,0.7540812
Potri.006G231900,0.1160697,6.307526,0.6309612,0.7541297
Potri.003G224000,0.09477425,6.677632,0.6310519,0.7541297
Potri.006G116500,0.09384692,6.678088,0.6310519,0.7541297
Potri.008G086300,-0.07170853,7.29969,0.6312227,0.7542183
Potri.002G031400,-0.09170952,6.689491,0.6322796,0.7552877
Potri.009G097800,0.1322517,5.904534,0.6323114,0.7552877
Potri.008G063200,0.06318827,8.186077,0.6338402,0.7563423
Potri.012G056200,0.1617719,5.42837,0.6338441,0.7563423
Potri.014G084600,-0.159071,5.444082,0.6338441,0.7563423
Potri.001G342400,0.1571423,5.425991,0.6338441,0.7563423
Potri.006G109300,0.1521018,5.437354,0.6338441,0.7563423
Potri.005G178900,-0.1496485,5.441725,0.6338441,0.7563423
Potri.017G149800,0.05459924,8.529084,0.633873,0.7563423
Potri.002G051300,-0.06208863,8.21293,0.6343989,0.756854
Potri.009G020800,-0.1162898,6.348391,0.635704,0.758295
Potri.016G089000,0.128384,5.942972,0.6365743,0.7586646
Potri.003G062400,-0.1221905,5.940431,0.6365743,0.7586646
Potri.014G060900,-0.1149453,5.940929,0.6365743,0.7586646
Potri.005G131600,-0.1626148,5.457959,0.6368892,0.7586646
Potri.008G132900,0.1612772,5.449444,0.6368892,0.7586646
Potri.008G078500,0.1546166,5.448511,0.6368892,0.7586646
Potri.006G153800,0.1536639,5.463179,0.6368892,0.7586646
Potri.005G095200,-0.1486005,5.461006,0.6368892,0.7586646
Potri.001G469300,0.1479109,5.459115,0.6368892,0.7586646
Potri.018G014700,0.1340834,5.954175,0.638651,0.7604149
Potri.002G105100,-0.118017,5.953102,0.638651,0.7604149
Potri.014G049400,0.110668,5.955848,0.638651,0.7604149
Potri.008G107500,-0.1495612,5.482759,0.6398597,0.7613892
Potri.018G079100,-0.1474419,5.476928,0.6398597,0.7613892
Potri.001G170700,0.1407411,5.485575,0.6398597,0.7613892
Potri.008G039300,-0.1392903,5.48616,0.6398597,0.7613892
Potri.003G043700,0.04981629,8.684798,0.6404317,0.7619536
Potri.016G069000,-0.06927928,7.613056,0.6417463,0.7632931
Potri.007G086900,0.1004744,6.398254,0.6417533,0.7632931
Potri.001G076400,-0.1253287,5.986252,0.6427002,0.7640796
Potri.004G177700,0.1224623,5.984234,0.6427002,0.7640796
Potri.010G164300,-0.1532925,5.505068,0.6427587,0.7640796
Potri.014G114200,-0.08823374,6.770717,0.6428064,0.7640796
Potri.009G133000,-0.06961906,7.360491,0.6431198,0.7643356
Potri.017G084700,-0.08299797,6.783417,0.6439213,0.765055
Potri.005G226300,0.08241925,6.780939,0.6439213,0.765055
Potri.009G056900,0.04509593,9.055601,0.6443759,0.7654785
Potri.019G033700,0.1072093,6.420843,0.6446675,0.7656001
Potri.002G240600,0.1136911,5.998604,0.6446745,0.7656001
Potri.002G035300,0.1394925,5.524707,0.645589,0.7664527
Potri.008G056600,0.1317247,5.524273,0.645589,0.7664527
Potri.003G043900,0.07224136,7.133254,0.6463894,0.7672056
Potri.005G148100,-0.1228209,6.014892,0.6466166,0.7672056
Potri.001G340300,0.1219297,6.018995,0.6466166,0.7672056
Potri.015G110800,-0.1135695,6.014507,0.6466166,0.7672056
