,logFC,logCPM,PValue,FDR
Potri.019G051500,-0.0915789,6.232170178,0.71504993,0.86453183
Potri.004G162800,-0.129173059,5.650674094,0.716966864,0.865894862
Potri.005G179600,-0.12629656,5.647750886,0.716966864,0.865894862
Potri.001G302000,0.117771866,5.653284251,0.716966864,0.865894862
Potri.005G004900,-0.10827789,5.65282049,0.716966864,0.865894862
Potri.013G161700,0.105488296,5.653235791,0.716966864,0.865894862
Potri.010G094900,-0.101912389,5.652741067,0.716966864,0.865894862
Potri.010G254500,-0.077703,6.870519381,0.717023832,0.865894862
Potri.001G249800,-0.092249631,7.144118357,0.717231162,0.865999177
Potri.018G083500,0.07910262,8.431461978,0.717454094,0.866122291
Potri.012G106100,-0.070697977,7.221696455,0.717886177,0.866289835
Potri.002G235700,-0.095315544,6.252867422,0.717955849,0.866289835
Potri.001G157300,0.09288573,6.25939159,0.717955849,0.866289835
Potri.010G025000,0.074117793,7.155672266,0.719071508,0.867045725
Potri.002G241100,-0.122173324,5.677545704,0.719187788,0.867045725
Potri.002G013500,-0.122045539,5.679578193,0.719187788,0.867045725
Potri.006G050700,-0.119907826,5.676798082,0.719187788,0.867045725
Potri.014G057200,0.116704434,5.668346838,0.719187788,0.867045725
Potri.012G031100,-0.085779265,6.674308823,0.720452316,0.868424004
Potri.001G113300,0.088073337,6.284591753,0.720775591,0.868667435
Potri.008G053800,0.121404545,5.690907304,0.721357614,0.868783939
Potri.006G147500,-0.107814481,5.698241439,0.721357614,0.868783939
Potri.018G060000,-0.107509955,5.699971116,0.721357614,0.868783939
Potri.013G077900,0.103111446,5.69345296,0.721357614,0.868783939
Potri.018G008200,0.079309276,7.553365882,0.722715969,0.870273518
Potri.001G236900,-0.073871434,7.197403869,0.722966457,0.870428759
Potri.003G134000,-0.099204555,5.721004228,0.723478273,0.870898526
Potri.009G017400,0.076154291,7.350939759,0.724042162,0.871430808
Potri.003G178600,0.093122441,6.330088132,0.724852694,0.872113139
Potri.003G124200,0.085330694,6.328877281,0.724852694,0.872113139
Potri.T157100,0.101964882,5.738364409,0.725551595,0.872565162
Potri.012G123600,0.096771838,5.7376777,0.725551595,0.872565162
Potri.010G218800,-0.072318878,8.546818731,0.725593991,0.872565162
Potri.008G064500,-0.071555101,6.734673156,0.726083704,0.873007442
Potri.014G148500,-0.094211544,7.633768897,0.726305138,0.873127063
Potri.011G109500,0.079168346,7.824301964,0.727350327,0.873778582
Potri.003G062800,-0.091486682,6.353511128,0.727474688,0.873778582
Potri.010G127500,0.086390216,6.349549879,0.727474688,0.873778582
Potri.006G216600,-0.085607722,6.358880998,0.727474688,0.873778582
Potri.001G110100,-0.122496964,5.763310174,0.727579317,0.873778582
Potri.010G114400,-0.10060412,5.763831337,0.727579317,0.873778582
Potri.001G002500,0.072315174,7.977984737,0.728500182,0.874737767
Potri.010G152400,0.116718544,5.784486008,0.729563088,0.875867154
Potri.004G091200,0.073105767,8.457764157,0.73016445,0.876442156
Potri.013G143200,-0.089120118,6.294461124,0.73106137,0.877168319
Potri.015G057700,0.075394585,6.734432411,0.731348923,0.877168319
Potri.012G080800,0.112771402,5.795182829,0.731504474,0.877168319
Potri.005G214400,-0.112156447,5.800981786,0.731504474,0.877168319
Potri.006G240600,-0.097383377,5.806732971,0.731504474,0.877168319
Potri.005G138600,-0.090339546,5.799296146,0.731504474,0.877168319
Potri.005G049000,0.088348061,6.4066511,0.73250386,0.878219631
Potri.002G141100,-0.071534903,6.745133036,0.732825328,0.878417456
Potri.015G037500,-0.081587003,7.883783177,0.733046881,0.878417456
Potri.002G110800,0.108296141,5.826754262,0.733404965,0.878417456
Potri.012G108400,-0.107404049,5.822287335,0.733404965,0.878417456
Potri.006G236700,-0.103705314,5.818250221,0.733404965,0.878417456
Potri.011G023000,0.103263267,5.822049288,0.733404965,0.878417456
Potri.017G026300,0.0767523,6.420631399,0.733718752,0.878646306
Potri.001G018600,0.088582797,6.433479716,0.734917439,0.879787471
Potri.001G149600,-0.073344477,6.430730023,0.734917439,0.879787471
Potri.014G087000,0.119841887,5.837439995,0.735265979,0.879910481
Potri.003G151600,-0.108096091,5.835074965,0.735265979,0.879910481
Potri.008G161400,0.08422962,6.447509502,0.73610028,0.880663433
Potri.012G144200,0.072349142,6.918970851,0.736141152,0.880663433
Potri.006G056900,-0.074523825,7.133676708,0.736865586,0.881208259
Potri.001G154700,0.108086219,5.861414408,0.737088864,0.881208259
Potri.004G167200,0.107809691,5.863536544,0.737088864,0.881208259
Potri.005G091600,-0.085568817,5.856988054,0.737088864,0.881208259
Potri.005G217600,-0.074046939,6.455904783,0.737267622,0.88127482
Potri.014G194700,0.06854762,7.171251517,0.737938128,0.881724055
Potri.001G123500,-0.073959412,6.964760261,0.737995725,0.881724055
Potri.013G128200,-0.080524947,8.059830462,0.738316992,0.881724055
Potri.005G129500,0.071540616,7.134128333,0.738848063,0.881724055
Potri.006G217200,-0.112376969,5.877033126,0.738874906,0.881724055
Potri.003G033700,0.109795477,5.88014976,0.738874906,0.881724055
Potri.006G131500,-0.096179173,5.87564959,0.738874906,0.881724055
Potri.001G090600,-0.091507589,5.881047954,0.738874906,0.881724055
Potri.010G239000,-0.087377207,5.879421773,0.738874906,0.881724055
Potri.008G199100,0.085412091,5.875367267,0.738874906,0.881724055
Potri.005G128100,0.082806308,7.760815396,0.740162208,0.88311305
Potri.016G003400,0.111782722,5.890271925,0.740625332,0.88322408
Potri.010G254400,0.101072812,5.896117647,0.740625332,0.88322408
Potri.006G135500,0.095037175,5.897494448,0.740625332,0.88322408
Potri.002G112500,0.081156815,8.558101107,0.741670636,0.884323356
Potri.006G255600,-0.082379333,10.97183833,0.742185154,0.884681056
Potri.007G048600,0.098181786,5.913680829,0.742341311,0.884681056
Potri.013G010900,-0.091649656,5.918226173,0.742341311,0.884681056
Potri.008G168000,0.111262778,5.933271873,0.744023959,0.886538783
Potri.001G180100,-0.065658382,6.540267341,0.745032029,0.887592234
Potri.006G095400,-0.096649313,5.948416669,0.745674342,0.888209664
Potri.001G298200,-0.068492466,7.292808617,0.745859419,0.888282342
Potri.004G113900,0.072126733,6.979186708,0.746091019,0.888410393
Potri.001G181800,0.06274521,10.13692729,0.746529145,0.888784283
Potri.013G099600,-0.085847473,6.764223227,0.747258496,0.889398492
Potri.003G215700,0.088526795,5.965180174,0.747293481,0.889398492
Potri.010G232200,0.0738957,8.570604662,0.748046171,0.89014635
Potri.013G032500,-0.10098218,5.979675006,0.74888235,0.890845261
Potri.005G220400,0.092141675,5.977764839,0.74888235,0.890845261
Potri.010G123400,0.072281134,6.433370956,0.74984906,0.891847054
Potri.001G255600,-0.101654722,6.003647381,0.750441881,0.892107566
Potri.006G226700,0.097751167,6.004614166,0.750441881,0.892107566
Potri.002G205700,0.09665779,5.99841113,0.750441881,0.892107566
Potri.006G143800,0.088623423,6.015831898,0.751972968,0.893703389
Potri.014G105800,-0.078503465,6.981679728,0.752033927,0.893703389
Potri.011G144800,-0.070777619,7.049378449,0.752424093,0.893782755
Potri.001G438700,-0.090639332,11.20779788,0.752430731,0.893782755
Potri.012G061600,0.071269658,7.204961689,0.752524534,0.893782755
Potri.013G092600,-0.063901439,7.070425892,0.752600032,0.893782755
Potri.005G125800,-0.07002769,6.835383159,0.752865337,0.893949555
Potri.004G057600,0.091529931,6.040100851,0.753476466,0.894378563
Potri.012G042700,0.081980072,6.036893746,0.753476466,0.894378563
Potri.014G126100,0.079322927,6.489094139,0.754410401,0.895338715
Potri.017G142600,-0.099642736,6.049778473,0.754953194,0.895537587
Potri.010G154000,0.089651155,6.048198249,0.754953194,0.895537587
Potri.010G022400,0.083707543,6.054853778,0.754953194,0.895537587
Potri.006G103700,0.096150738,6.070569809,0.75640394,0.896812752
Potri.009G029400,0.092425959,6.073376187,0.75640394,0.896812752
Potri.008G153800,-0.086639715,6.063858153,0.75640394,0.896812752
Potri.005G196700,0.073616723,7.538350189,0.757237433,0.897652321
Potri.008G091600,0.146149732,5.326700319,0.757642594,0.897759582
Potri.002G062400,0.122857692,5.326406169,0.757642594,0.897759582
Potri.001G472600,0.088411492,6.090962899,0.757829457,0.897759582
Potri.003G167600,0.069741621,6.082633791,0.757829457,0.897759582
Potri.006G263200,-0.071777003,7.060007559,0.75807207,0.897898432
Potri.007G047600,-0.06960693,7.240063342,0.759210644,0.899098281
Potri.007G100300,-0.145601085,5.354994714,0.760108011,0.899417181
Potri.007G047800,-0.138063374,5.358835082,0.760108011,0.899417181
Potri.009G017000,0.12458632,5.351182634,0.760108011,0.899417181
Potri.018G089800,0.110925562,5.361812328,0.760108011,0.899417181
Potri.006G092800,-0.10054304,5.359268454,0.760108011,0.899417181
Potri.005G259300,-0.091779581,6.112349078,0.760607671,0.89971104
Potri.001G004500,-0.082290863,6.112990623,0.760607671,0.89971104
Potri.017G066900,-0.070909566,7.091710381,0.760832239,0.89982802
Potri.001G000900,-0.063709782,6.66815709,0.76185528,0.90046192
Potri.005G145500,0.079894505,6.132645228,0.761961731,0.90046192
Potri.013G074100,0.063261371,7.114557372,0.762485328,0.90046192
Potri.002G195300,-0.137027724,5.384412457,0.762500087,0.90046192
Potri.013G012500,-0.119565732,5.37986323,0.762500087,0.90046192
Potri.005G172200,-0.11651905,5.377326566,0.762500087,0.90046192
Potri.019G062500,-0.10908525,5.378880746,0.762500087,0.90046192
Potri.008G090500,0.10371192,5.383540589,0.762500087,0.90046192
Potri.006G146400,-0.088159958,5.381493055,0.762500087,0.90046192
Potri.002G253800,-0.079095624,10.87826612,0.762958178,0.90082716
Potri.010G162800,-0.068658242,6.84231138,0.763105419,0.90082716
Potri.004G071900,-0.080135062,6.14130015,0.763293291,0.90082716
Potri.017G100800,-0.063621392,7.095429899,0.763656988,0.90082716
Potri.010G127300,0.06788364,8.698654417,0.76384942,0.90082716
Potri.T171800,0.075263695,7.817501635,0.763935935,0.90082716
Potri.008G021900,0.066283315,7.472752873,0.764286912,0.90082716
Potri.013G135500,-0.081012864,9.209443395,0.76440732,0.90082716
Potri.007G055900,-0.072758827,6.833624613,0.764428627,0.90082716
Potri.005G087100,0.072126789,6.160314984,0.764602968,0.90082716
Potri.006G130200,-0.120531831,5.414177118,0.764822389,0.90082716
Potri.001G292700,-0.120456081,5.395989827,0.764822389,0.90082716
Potri.007G017900,-0.1085064,5.40159524,0.764822389,0.90082716
Potri.004G201900,-0.107048671,5.401926602,0.764822389,0.90082716
Potri.005G093600,0.102706198,5.407931719,0.764822389,0.90082716
Potri.018G070200,-0.102658742,5.4030994,0.764822389,0.90082716
Potri.009G114400,-0.081901988,6.176983233,0.765891356,0.901641254
Potri.018G106100,-0.079233224,6.172094161,0.765891356,0.901641254
Potri.018G068200,0.071999486,6.175443068,0.765891356,0.901641254
Potri.004G101700,0.067008754,8.276469461,0.766565038,0.901799151
Potri.018G142500,-0.06819623,6.676404574,0.766791065,0.901799151
Potri.013G108600,0.138335709,5.432426021,0.767078248,0.901799151
Potri.003G059500,0.125772631,5.437984873,0.767078248,0.901799151
Potri.007G044400,0.124261266,5.436268968,0.767078248,0.901799151
Potri.001G128200,-0.119253272,5.435900804,0.767078248,0.901799151
Potri.010G066000,-0.111996137,5.422431089,0.767078248,0.901799151
Potri.014G176000,-0.102630143,5.437261223,0.767078248,0.901799151
Potri.003G094300,0.079445052,6.195153302,0.767159026,0.901799151
Potri.010G205800,0.069483944,8.38805296,0.767383749,0.90191524
Potri.018G110700,-0.071674146,6.635367271,0.76794923,0.902431722
Potri.003G038700,0.059101837,6.944772213,0.768675087,0.902930079
Potri.013G133200,0.127794355,5.455030712,0.769270776,0.902930079
Potri.016G115900,0.120257712,5.452595701,0.769270776,0.902930079
Potri.012G046500,0.114428599,5.457746543,0.769270776,0.902930079
Potri.007G034600,0.107711122,5.468525778,0.769270776,0.902930079
Potri.009G059000,-0.086180163,5.45964477,0.769270776,0.902930079
Potri.009G051000,-0.083778413,5.45781233,0.769270776,0.902930079
Potri.010G117900,-0.066080046,6.983352937,0.769551366,0.902930079
Potri.010G194200,0.090076579,6.222176556,0.769634395,0.902930079
Potri.002G081900,-0.076180485,6.223538929,0.769634395,0.902930079
Potri.019G047200,-0.066212462,6.666432974,0.769929887,0.903128767
Potri.009G163700,-0.068153464,6.43281588,0.770426121,0.903562821
Potri.006G043700,0.072119537,8.444601318,0.770774406,0.903823247
Potri.004G002900,-0.114227891,5.480206045,0.771402884,0.904116001
Potri.010G162600,-0.113389694,5.484699236,0.771402884,0.904116001
Potri.005G111600,-0.103715289,5.492818284,0.771402884,0.904116001
Potri.010G074800,0.08680656,6.252307545,0.77203324,0.904633296
Potri.011G026600,0.069232692,6.668206045,0.772096937,0.904633296
Potri.001G231100,-0.064567748,6.979090263,0.772287421,0.904708432
Potri.009G137200,0.125612986,5.508018761,0.773477299,0.905509722
Potri.015G056700,0.117503344,5.506357659,0.773477299,0.905509722
Potri.016G040200,0.107063016,5.505052257,0.773477299,0.905509722
Potri.015G079700,-0.094558003,5.503571164,0.773477299,0.905509722
Potri.016G121100,0.074236556,6.277076017,0.774359429,0.906394231
Potri.007G043600,-0.057070208,6.739166268,0.774556368,0.90647656
Potri.010G029100,0.069904982,7.977670568,0.77525656,0.906539676
Potri.014G129100,0.079321815,6.289013436,0.775496413,0.906539676
Potri.013G135700,-0.076569461,6.293939439,0.775496413,0.906539676
Potri.001G163300,0.107183577,5.533986976,0.77549658,0.906539676
Potri.003G097600,0.105712951,5.532857786,0.77549658,0.906539676
Potri.002G237200,-0.098450798,5.538491086,0.77549658,0.906539676
Potri.007G081000,0.088191067,5.528516128,0.77549658,0.906539676
Potri.009G075700,-0.06090104,6.307967593,0.776616564,0.907038823
Potri.016G066400,0.055563162,7.208614248,0.776662883,0.907038823
Potri.001G209600,0.068355967,7.781583351,0.776789905,0.907038823
Potri.016G115200,0.086094455,11.15786955,0.776807843,0.907038823
Potri.013G043000,0.121287228,5.556729665,0.777463129,0.907038823
Potri.019G056300,-0.110841862,5.551027145,0.777463129,0.907038823
Potri.014G073300,0.108691573,5.549960873,0.777463129,0.907038823
Potri.010G014600,0.10589373,5.5568518,0.777463129,0.907038823
Potri.001G368600,-0.096652537,5.557404253,0.777463129,0.907038823
Potri.010G164600,0.094682764,5.558179175,0.777463129,0.907038823
Potri.004G229700,0.089742348,5.560567616,0.777463129,0.907038823
Potri.016G115500,-0.066294942,7.741022862,0.777486988,0.907038823
Potri.008G088500,-0.074568843,6.292944196,0.777570432,0.907038823
Potri.014G133400,-0.06271394,6.320688874,0.777720294,0.907065858
Potri.002G089300,-0.079418108,6.337264582,0.778808001,0.908186529
Potri.019G082400,-0.067966837,7.546881134,0.779060556,0.908260921
Potri.014G019400,0.072959654,7.509929717,0.77916716,0.908260921
Potri.011G085100,0.093445117,5.58315225,0.779379204,0.908260921
Potri.005G247900,-0.092385686,5.576018155,0.779379204,0.908260921
Potri.017G111500,0.076045868,6.348974527,0.77988007,0.908696713
Potri.001G244300,0.077519414,6.360652139,0.780936873,0.909105805
Potri.012G136900,0.062998337,7.024927551,0.780968332,0.909105805
Potri.001G011900,-0.116994995,5.59853731,0.78124693,0.909105805
Potri.001G387100,-0.110498591,5.595703858,0.78124693,0.909105805
Potri.002G194500,-0.109384768,5.597504511,0.78124693,0.909105805
Potri.010G164500,-0.099559662,5.60007384,0.78124693,0.909105805
Potri.006G130700,0.094466876,5.59912167,0.78124693,0.909105805
Potri.019G003100,-0.091011405,5.598164136,0.78124693,0.909105805
Potri.005G206700,-0.086233905,10.75064759,0.782858708,0.910042053
Potri.016G131900,0.06687802,6.391963015,0.783006105,0.910042053
Potri.008G145600,-0.113194869,5.62551437,0.783068309,0.910042053
Potri.006G124100,0.10337442,5.624475267,0.783068309,0.910042053
Potri.009G160100,-0.098774104,5.619150996,0.783068309,0.910042053
Potri.005G192000,0.096850514,5.614481946,0.783068309,0.910042053
Potri.006G083500,0.09501871,5.618059707,0.783068309,0.910042053
Potri.006G120200,0.082904814,5.617627674,0.783068309,0.910042053
Potri.019G000200,-0.058999657,8.418152911,0.783894992,0.910854941
Potri.002G023500,-0.10322121,5.650753606,0.784845228,0.911811103
Potri.006G059100,0.074189164,6.417866072,0.785018438,0.911864376
Potri.002G056300,0.068816054,7.156571818,0.785588516,0.912240609
Potri.010G208500,0.061772035,8.004849664,0.785617939,0.912240609
Potri.014G160400,0.058042519,7.006277997,0.78616552,0.912240609
Potri.014G057300,0.061303446,7.812408109,0.786510818,0.912240609
Potri.004G058700,-0.10496287,5.665304294,0.786579469,0.912240609
Potri.011G081200,-0.097049202,5.663543754,0.786579469,0.912240609
Potri.006G228100,0.091035865,5.675394488,0.786579469,0.912240609
Potri.008G197700,0.088736402,5.663902569,0.786579469,0.912240609
Potri.005G258700,0.085234765,5.669375251,0.786579469,0.912240609
Potri.005G000500,0.061829253,8.357052446,0.786855002,0.912240609
Potri.008G124700,-0.074746582,6.440339158,0.786976436,0.912240609
Potri.014G058500,-0.054952425,6.438114391,0.786976436,0.912240609
Potri.013G056800,-0.064851573,7.447002273,0.787401659,0.912240609
Potri.014G023800,0.071307988,6.452300368,0.787935818,0.912240609
Potri.009G165200,0.063427992,6.454562408,0.787935818,0.912240609
Potri.009G146800,0.055758575,7.0127524,0.78801637,0.912240609
Potri.010G255600,0.102077062,5.68974393,0.788272716,0.912240609
Potri.006G199800,0.096553427,5.694382134,0.788272716,0.912240609
Potri.013G084500,-0.095813643,5.68221024,0.788272716,0.912240609
Potri.017G133000,-0.093507031,5.695489812,0.788272716,0.912240609
Potri.012G037100,-0.086494115,5.683151821,0.788272716,0.912240609
Potri.003G196200,-0.080659851,5.683948661,0.788272716,0.912240609
